c1,c2
12.468392,11.247269
12.623314,13.296773
0.16635017,-4.2179494
0.67530054,0.5174647
0.8289837,-1.4501841
1.2980422,-4.433848
10.683318,-6.7594247
15.318593,3.5392046
-0.83057886,3.9083638
13.959378,-4.8355727
11.748484,13.751969
2.1037564,-3.7374566
12.665008,5.320569
0.96502274,-0.34571278
6.6011896,12.66808
13.320909,-2.5015292
9.599044,-6.030796
14.862492,2.7735538
7.6664796,13.814255
12.245932,-5.2334867
12.057788,-5.1714873
11.897956,-5.2564597
11.401143,-3.0680015
1.9875454,-7.7745714
11.846431,-4.4928017
1.7360015,-2.1130323
14.946273,9.927405
9.614127,-6.020218
7.7257915,13.0082035
10.374324,10.326592
11.56021,-2.0630455
12.351203,2.4806905
11.691835,8.06995
13.244115,2.4405024
13.092837,-2.4261127
11.262394,13.592554
0.8293147,2.511547
1.8037208,-2.1273992
14.490588,10.014479
13.398557,-2.7497969
4.2772903,11.97322
12.607994,7.2810054
12.99085,-5.025985
0.2778393,0.3693967
1.21687,7.182832
14.591729,-2.5774338
-0.19301459,9.412658
2.0110464,13.09401
11.445225,-4.8599834
0.980578,4.854653
15.6732235,2.2049007
15.884322,4.618742
10.993391,10.863684
15.326374,2.2454655
1.029705,8.627993
3.6198063,13.957587
13.145303,-0.7738407
14.328192,-0.76584494
0.19930196,4.418068
2.121359,-3.7027483
10.107874,15.200953
10.146679,15.09588
1.6739826,11.12218
13.64914,3.6047602
0.65861696,4.8148828
0.98274195,7.78375
6.5816755,10.539275
1.9085542,-3.4000447
3.1563103,13.811082
9.13027,13.937999
13.289409,12.998002
11.276664,-3.2432547
-0.072060436,-2.6653142
1.2769946,-2.965676
-0.044205803,5.1806555
13.366582,8.686611
11.676031,-6.797246
11.677034,-4.678035
1.6861275,8.886336
12.180207,0.026403015
0.4021887,-0.3860538
10.300832,-6.8419456
14.391689,0.13381341
9.643846,15.189249
11.343529,2.488061
13.244668,0.79228926
13.686744,-5.4196
12.217977,2.5609186
0.23492114,-4.22176
-0.0069755903,9.698026
15.038249,4.3414783
8.497651,13.784785
2.4147584,10.633125
0.75388384,0.26153135
0.91561764,-2.8295615
12.579907,-3.2716084
12.538259,10.116035
13.2497835,8.924324
11.591143,-2.0972674
8.876911,12.15302
14.544161,10.483827
13.308277,3.835248
0.8087929,8.708073
6.5973787,9.907279
15.424491,4.6494436
-0.71334326,3.745255
13.749051,5.978288
15.393958,8.7610035
7.5979333,13.935184
1.3895035,8.439341
5.0543194,12.660924
13.479586,0.9727022
-0.15471669,5.862849
8.87999,11.712293
9.959571,-4.085522
0.689504,2.4713974
11.67457,-5.686031
13.567288,-2.7526238
0.97264004,8.558976
1.9436477,-4.5927057
-0.44083062,6.19254
13.476225,9.616205
12.391617,11.733734
4.7221518,11.05974
5.1117005,13.78759
12.963591,8.80696
4.354657,14.30632
1.605425,8.932527
6.489657,10.359915
1.2805465,7.8377376
-0.8711415,2.2279077
13.287007,11.876793
12.72402,9.278816
0.69792974,8.082893
-0.45644242,9.648841
12.126696,-4.2363095
13.647315,4.2726526
2.2070131,13.282791
13.567494,0.27823985
13.547921,-3.416777
11.401189,10.802262
14.239993,-3.2599247
12.774991,-2.435467
15.113744,9.0559
12.122677,12.83967
11.362317,-6.968681
13.591306,9.666791
1.5363451,-2.6893485
13.033783,-4.1753917
7.587148,14.249826
9.131992,13.517526
0.9623621,4.5824733
11.022694,2.0598228
5.7943234,12.429881
10.787725,7.462813
-0.060375564,9.180485
5.195753,13.288963
11.349796,-5.943634
1.1772002,0.68613017
12.905406,-3.5916202
0.24988538,-4.0427914
12.238667,-4.1984506
13.279609,8.661223
13.952178,3.2874045
11.414247,-2.4332767
7.885555,13.6063795
12.087953,-6.981368
-0.2644725,-2.900359
0.23680933,-3.559923
13.226334,0.4850046
15.287775,9.366757
9.929291,-7.276769
4.234909,12.066101
13.795494,4.903046
5.563734,14.429013
9.573872,-5.6776443
9.112133,-4.8069763
-0.04534116,4.2408867
9.615846,12.310495
4.3816204,10.17894
7.6645823,13.719267
13.269979,1.6339715
1.4969089,-3.3495147
12.578576,13.224268
7.4447107,12.812939
3.3515809,12.838235
0.66806287,-0.40993533
12.753477,13.32104
4.4887834,12.768094
1.2469134,-1.6365385
10.552561,14.835281
14.128682,4.8662105
1.3286536,8.803365
11.0917635,13.426619
3.0535583,12.440703
13.777403,9.690463
11.341096,-4.709697
3.556247,11.059958
8.322891,13.753796
15.838403,2.3121114
8.21324,14.861486
11.9807205,-0.027216226
13.854541,-2.2161245
15.226771,1.1905154
13.830808,-1.4639962
10.609823,14.923904
2.1696448,9.8564205
12.725546,-1.5733875
10.889477,14.622119
9.089724,14.188093
3.978787,12.263437
14.973928,4.8422427
0.3600793,9.501068
14.946063,-0.52822363
1.3351061,10.846244
11.157396,10.191237
12.229415,-5.0225587
12.217075,11.146085
1.4653846,1.141215
8.675338,-6.5867996
1.060291,-2.8596156
-0.38421595,-0.93542516
9.945934,12.156532
11.894299,10.843455
9.705091,-5.016185
14.634789,6.643155
4.7377725,13.551528
7.066857,14.174065
2.6538608,12.940898
3.4008985,11.134948
0.97345066,-1.3226181
8.4747095,12.1438
11.952671,10.069803
0.8471948,10.424692
9.485728,13.230052
9.71888,12.787394
11.684448,-2.6014876
12.51961,7.9791236
1.8996726,8.461077
11.770033,8.38913
12.406977,-3.7400508
8.876394,-5.5082164
15.370419,-0.89384425
8.542997,14.030374
15.503979,5.3141155
11.779135,9.4513645
15.765185,2.7088926
12.337877,-1.2529982
1.4112538,7.4449058
3.6683476,13.3065605
15.098862,-1.0826516
12.201523,-4.726444
0.4474354,9.223125
13.495054,6.5432076
15.6803,4.5974574
11.559673,11.092276
11.371929,12.235047
10.45164,-6.272881
13.48674,2.8476865
1.9270734,9.409225
13.141732,-1.2942052
10.9191,12.764104
1.7155205,-0.13775882
9.72781,-7.066848
11.895033,0.36390525
3.7489414,12.263897
-0.6149063,9.070767
11.150917,8.101745
13.103436,0.56385887
13.356048,8.671544
14.792777,10.748316
1.5814857,-4.0444965
14.758748,1.0563154
2.0828552,-7.6658244
1.4624486,-3.1274128
12.860156,1.3199961
14.102457,7.916918
9.707984,-3.6450913
15.878084,2.3957198
-0.2776595,9.50063
13.023439,-5.3851833
12.598766,13.051176
2.673671,10.442968
0.95028126,-2.5617168
1.4963377,9.020612
12.477409,3.735765
15.007142,8.270863
3.2376523,11.527069
15.121804,3.4013033
13.052652,0.5865611
1.1657279,6.8922873
1.9277427,-4.5557528
14.290602,-3.3569987
8.983389,-6.8071437
11.009951,-4.3737416
-0.3863607,-0.92943543
1.5467927,7.21446
12.642576,-5.6195374
15.042287,7.5788407
15.878338,2.5550406
15.825336,1.1137884
10.702548,-5.9033475
3.6582308,13.239588
11.570866,7.1911535
13.067406,7.517843
15.73251,4.3048887
14.936576,1.0025315
0.3408749,10.2460575
13.59532,9.276491
12.903316,-4.76015
12.780765,7.210506
15.677039,9.148731
13.367339,-5.7107368
14.815359,1.1847337
0.31096306,5.808878
9.914023,-7.0974197
14.372761,0.41005522
10.781832,13.465647
4.176288,14.041601
10.520147,11.512255
0.18962078,5.9934816
1.0090321,6.5804143
10.318993,-7.3312407
2.0680168,-7.907705
9.458632,11.615333
11.783079,12.66351
7.593477,12.036973
13.115208,0.4065536
12.13406,-0.96490264
5.463053,14.509928
9.376524,11.790601
10.846128,7.80916
9.79805,-6.7761106
11.06796,11.078611
9.3399725,13.3232155
3.9681783,14.416631
1.0502198,10.2827635
0.53009224,5.265086
0.878622,2.3535163
1.3984799,-3.8565037
8.579145,-5.0378437
1.4726605,-2.4499245
9.691302,12.503179
11.758857,-3.3537102
13.662483,5.4738393
1.8226833,11.425323
-0.31272504,-3.363433
1.5645783,-6.002913
5.4992366,11.789926
6.130149,10.602783
4.7366357,14.265517
9.232601,-7.2394447
-0.061256513,5.5518866
3.7603428,13.506315
1.7240051,-4.2370486
13.940233,-4.869255
11.742468,-1.8700563
11.011401,13.6655
12.622943,-5.0256476
-0.7772841,6.3178225
8.005843,14.952204
8.527207,11.717684
-0.028803246,4.5553713
11.812586,-5.7719016
14.782396,7.575986
15.736121,3.9075553
1.5935652,8.911369
12.079397,-4.033746
10.136784,9.353854
13.502968,2.8414304
15.592882,4.226329
13.220358,-4.178194
12.379851,-6.1827784
10.009219,12.328839
6.5054407,12.251668
1.947042,-2.4510877
11.584779,2.2529318
1.2586151,8.538335
8.12191,14.300131
11.696666,-5.0936446
8.000777,14.2371235
13.300692,5.9533176
0.8835636,7.818376
-0.36616316,-3.421342
13.253322,-5.849581
13.986441,2.565321
13.910389,10.413003
4.0702825,13.464864
15.753302,4.6132073
14.949201,-1.288095
0.62563103,3.5895076
13.97232,10.898253
9.104033,13.013689
-0.7946711,2.2766414
14.41191,5.230932
11.218872,-3.0436766
11.368409,2.4870558
7.161138,13.852055
4.288703,12.841166
15.225961,6.390656
11.732419,12.378035
11.93242,-4.985048
1.0056838,11.922882
9.011515,13.187909
1.1202462,8.323021
11.08887,1.5801731
9.032522,14.445251
13.302148,5.249697
6.86442,14.770705
14.084443,3.5587513
0.21861152,0.38007945
10.620625,-5.947204
0.15992847,-3.243709
3.283205,12.686401
12.085039,-1.8081625
14.731629,2.7904112
7.739197,12.875422
5.148672,14.4973545
13.624115,5.3381133
12.681645,6.47481
0.5446692,-0.5270858
6.3080945,13.452384
11.866865,10.84456
13.644494,-3.2134087
11.10025,14.733885
15.94781,4.1179533
10.686898,12.804043
15.439226,9.561673
1.4223589,11.581026
8.940455,-6.4703584
1.46152,-3.1890771
11.778584,-1.8024712
3.5608242,11.772677
6.4036956,9.762285
2.1958869,-7.955881
7.203875,13.23318
13.5525055,-2.1262853
11.815572,7.1989784
-0.62478405,9.53952
6.3485813,14.821687
9.201433,15.463863
2.8978245,13.807322
10.22677,14.08054
10.165562,-6.69986
13.447791,2.5659826
15.108388,9.858439
14.420287,8.785928
10.777122,12.830136
13.94118,7.5708337
0.70305693,6.9455028
13.612225,-5.003033
12.177268,10.769715
14.598912,-0.5502412
13.073513,2.5434
15.693555,4.148409
2.1654925,8.994931
13.910876,-4.1746726
7.865728,13.3962755
12.193251,-1.574931
15.693962,2.7758758
13.354995,8.701957
11.671184,-1.927286
12.334173,11.0221
11.874094,-2.74236
6.737839,13.17997
8.853809,14.003821
10.157888,15.225947
10.4730215,-5.717772
15.090602,0.16863015
11.99705,-2.5483284
2.6755567,10.436533
11.299056,-5.9771256
13.797342,6.089873
8.850875,14.998341
-0.15075748,10.200099
6.939293,14.581494
13.202071,-4.7586813
15.400448,4.981539
12.999749,9.091945
12.5800705,2.0462787
10.385189,10.239328
13.695162,6.2036867
10.141269,-5.0043373
9.554336,-5.3407803
1.1337752,1.9894302
1.1274468,-1.0148431
7.7620864,13.681029
12.055668,0.12023253
12.829304,0.93800753
-0.36514065,-3.3882413
1.3434566,-4.217676
8.775567,12.927395
14.235678,-3.3382897
1.5119491,-3.1529639
13.55724,-2.699245
14.046587,3.6205883
15.629092,9.179348
3.3799913,10.307628
15.85679,5.1570163
0.22907265,-4.423242
12.717073,7.2540107
15.046148,0.8150666
14.243651,-3.039723
6.8548703,14.801429
9.973315,-7.142386
15.630844,-1.2735118
13.104998,10.895384
9.292512,-4.4700017
3.0247326,10.224397
2.3992345,9.150865
6.7487445,15.169339
9.574732,12.043894
6.9276915,14.72749
14.646951,8.895163
10.515993,12.379095
4.0708885,12.554134
6.1350493,14.234289
15.138376,4.269796
1.3293452,8.924618
2.3188117,-7.337083
13.101192,-1.2818787
9.969873,-6.8037443
11.80516,-6.5501842
-0.4790943,5.522189
3.6960795,10.249633
14.272462,10.208497
1.370264,-3.3542945
8.818358,-4.60901
13.587562,3.12251
14.397311,0.20508263
10.288429,-2.991403
7.6238384,11.976227
14.571022,0.3372341
13.887231,10.09309
10.515348,8.040167
10.39761,-6.6819124
3.1069174,14.154297
14.217385,-3.9379773
1.8689853,-5.9975195
0.9581884,2.0072014
13.232779,-2.673827
9.136134,12.750184
13.485111,-3.1806402
8.682582,14.900037
6.979108,13.470672
13.145628,-4.930626
12.398704,-4.483167
10.280801,-3.003734
0.017331963,4.7131557
-0.79542196,2.231097
13.159492,2.9991271
1.6323072,7.6330104
12.302668,-7.1656494
13.507442,1.3299468
9.857162,-7.253934
10.21956,12.143937
10.139887,15.178633
12.102515,-4.2479324
12.245746,11.020819
14.483082,-2.939873
4.827959,11.003267
13.059317,6.4934535
1.682632,12.089662
12.381006,9.838405
11.456468,-6.778896
6.150683,14.269741
10.254995,11.17632
11.687512,-5.1107874
5.6929054,13.365493
10.851463,13.723373
0.22715762,9.11849
-0.09612837,9.881632
-0.7437833,6.3092227
10.644773,13.586211
1.3109158,8.518509
1.4619561,-4.392373
13.819637,8.187281
13.021626,5.5469284
14.353198,-0.46106184
5.3031178,12.077894
2.3145156,11.28602
0.35747576,10.660921
12.925631,-1.9884286
-0.28794608,4.0633793
12.758955,0.57426345
6.5403504,13.465648
-0.27127317,6.2842817
13.0327215,4.610275
8.883131,11.99215
10.324347,12.50726
15.841456,0.33484727
8.441818,-5.113667
12.557617,7.5733685
13.980283,-3.6541042
-6.395618,4.098203
14.135692,9.130856
9.254879,-5.2217107
0.35336035,-0.39323282
10.504446,-6.5397863
12.016806,8.606418
-0.6186272,9.360744
-0.60886496,8.960931
0.6034059,-4.739239
14.775133,3.8316495
2.144224,-4.272112
5.4012713,14.445113
13.29989,0.80773705
11.541122,7.0854483
9.189636,15.351557
8.988965,-6.4881787
14.354951,-0.5971125
11.746578,11.99133
-0.3497111,-1.5988563
0.54229057,-4.6793575
0.83970857,-5.3996153
-0.65283144,0.09242838
12.69427,0.30406255
12.645666,-1.5919125
6.6767673,13.076633
2.4287634,11.21296
13.337464,9.920187
3.0762298,12.778875
0.037484698,7.201755
12.112442,-1.9762334
5.276265,12.313958
1.4556204,8.336848
13.400995,0.8714271
12.641038,-1.1386753
8.25508,12.054585
9.008957,14.001866
9.280913,-7.2116294
10.5587015,-4.3973517
14.266251,-3.3003418
-0.034209948,6.9720616
12.527119,6.637741
7.8117747,12.4597025
-0.7024345,4.1602173
10.466662,10.304614
6.56412,10.049129
15.120591,4.060827
15.040432,6.917792
7.6158466,14.296565
13.993335,-3.3883216
13.557608,12.444802
11.312131,8.468741
4.616923,13.602464
0.81392425,-3.2337441
-0.8783217,6.500953
1.0597727,12.138081
0.9677423,-4.179572
11.988474,-4.92783
14.309599,11.03802
1.9650793,7.230728
15.728583,2.9491782
2.0508776,13.079251
13.699618,5.684249
-0.14268099,-2.7567596
1.2239368,-2.1454716
0.3748661,2.4917955
11.959325,-4.3212867
5.2656264,12.298001
12.214481,-5.7618318
7.6256,14.276978
11.588146,-6.9880123
2.0046275,-5.4471536
6.7656174,14.904578
1.0161706,-2.2336178
-0.3289953,-1.5833596
10.988952,-4.8810005
7.351401,14.07275
3.0058494,14.088412
15.41288,9.335662
12.207483,7.917696
1.7343111,-0.853127
15.110921,-1.2271107
15.008447,5.0774055
1.0979924,8.301625
2.0670342,-5.5047913
11.221933,-3.1527855
13.26041,0.20029655
2.1939995,-6.99078
12.731641,8.004987
2.3535018,11.463372
7.611595,13.390004
15.5169325,-1.3481855
6.899128,14.7870455
11.729975,7.103342
0.77924675,-4.503554
1.2409942,-4.4627786
13.710726,5.9837146
-0.51690537,0.42901316
12.754312,-1.0738273
3.055844,13.890274
8.612056,13.682038
6.159806,13.411461
0.5479902,4.415305
2.2546756,-4.2685046
1.0242746,0.25927702
15.535736,4.123981
1.1102054,1.9640839
12.471493,11.29258
12.528128,11.065038
6.351897,9.9414835
0.037613448,-1.3685158
1.0141431,7.780613
11.631438,0.45061502
9.091037,-6.8875303
5.6779194,12.746377
1.8562218,-2.8769515
0.19218148,-3.1451957
2.1999283,-8.103951
8.905569,-5.565696
9.771447,-4.7382774
2.6212547,10.855873
13.321766,-0.67037994
3.3707893,10.54082
3.0343006,14.1386795
2.193233,-8.0704775
9.86203,-4.8943033
12.533601,-2.561657
6.8684077,11.821425
10.14556,9.4659815
3.1262412,13.821763
12.782933,0.31879643
-0.20847175,-1.4285728
1.2425786,8.517648
11.7336855,9.63238
16.01414,4.748134
13.460525,0.49186748
14.11093,2.6333716
11.117994,10.798542
1.2897785,11.462665
13.465191,9.677566
6.929205,12.377123
0.27025694,6.2391553
9.392405,-5.906224
13.619924,12.056831
12.358431,12.412425
15.489929,-0.040746935
0.6598976,-1.161985
13.791096,-5.2349896
0.20614354,7.2430983
2.237129,12.295775
15.618015,1.5055004
13.124523,6.2076335
0.61276,4.746854
15.244713,-1.2112117
11.314072,2.4725242
10.455097,11.30965
1.9042245,12.956404
11.7023535,-7.1921806
12.40123,8.610357
9.227702,15.393491
14.70222,-2.2172346
7.4497967,14.048089
13.475947,-2.430203
8.178197,10.888888
1.6315314,9.034101
4.7606874,14.374438
14.312326,8.386262
8.68566,-6.3889976
11.4958515,-2.1639102
2.6873622,13.065532
8.41783,13.709142
13.08002,6.438866
13.970763,-1.2608186
13.218475,-1.3949722
6.6770453,15.143983
3.052991,13.947165
15.080125,9.152506
12.5319605,-3.7049558
1.802132,-7.158108
1.3545858,-6.160632
13.710774,6.463554
3.0547416,11.742303
4.229693,11.861501
0.7212754,4.859908
1.5859714,12.145816
2.2234426,-4.234034
1.7862172,-0.81258446
12.694761,-6.4480023
13.306923,2.5014606
2.2892501,12.201539
0.2098481,5.0139747
9.406903,15.022511
0.6524309,3.818433
13.723353,5.164007
12.545174,-5.654518
15.138012,-0.18443055
-0.42220885,9.906894
13.548779,-3.7500634
12.793116,9.191176
9.123924,-4.9717875
9.468069,-3.8122554
7.68095,14.335363
14.103676,3.6548097
14.1462145,8.759264
-0.6456763,6.753863
0.8966709,-2.5846035
9.945748,14.878491
16.003014,0.7081679
3.9675014,12.601701
-0.68089354,4.1023703
13.123087,1.6576008
8.955783,-5.560975
14.363334,-2.2269728
10.485894,-4.6701975
6.4636087,9.9190645
12.211941,-6.7587314
11.19183,7.623699
6.8200345,14.827739
10.492403,12.334109
3.1218705,11.122749
14.715703,10.86091
10.112207,8.88877
14.374241,-1.931785
1.9907091,-6.837128
13.6877985,-5.101462
15.260657,9.263161
10.126262,9.998659
1.219754,-1.5300494
8.922645,11.76712
16.040268,1.044975
14.4993515,0.9247378
15.01176,2.8230195
2.2888384,7.7982335
6.571996,12.975508
15.686689,4.255443
12.012055,8.292389
14.968076,5.990521
1.050045,6.710792
13.460274,7.834632
15.063181,0.013887321
15.507164,9.002299
1.1530281,-4.378924
13.291552,4.8589015
15.794008,2.7851129
2.986184,10.295267
1.4340895,11.001529
0.7079982,-1.1594514
1.9597092,-6.24372
14.114117,4.929954
1.014236,-5.542796
12.673187,-1.5412223
-0.0552679,2.5039024
-0.01920658,7.2106333
1.0199155,0.24235134
1.172517,-0.31019723
12.952731,13.042743
13.431165,-1.9549856
11.619104,9.947453
12.191602,-2.353993
14.438849,6.189743
6.4673634,10.030242
8.3530855,12.159293
1.3535718,-0.59611064
0.12238152,9.245607
2.027729,12.1846485
9.573946,12.04301
0.039919976,7.1951404
11.531422,-4.7099133
1.3000623,8.597532
2.820634,13.958038
10.589929,8.676368
6.495273,10.1453085
5.5383224,14.543166
0.7992777,2.3779807
13.476508,-4.5953727
11.984919,11.691102
12.072,8.243193
12.033765,6.8687053
10.8541155,-5.7687044
0.6610567,-4.7505555
11.545711,-6.758555
0.9127087,7.788515
10.563999,-6.5220766
12.917633,-1.4568892
7.6313353,14.287691
1.7546045,9.525294
11.94865,12.312354
15.412217,8.95361
14.235111,-2.5447423
10.140229,-6.695904
6.606718,12.807355
8.958233,13.654642
13.165099,1.6036085
8.563323,11.441144
-0.99158025,6.3229895
11.056845,1.2483525
6.7663813,10.151474
10.926293,11.980635
4.0196037,13.470242
9.719686,13.045374
14.84325,9.539719
12.975314,5.1537623
2.1649785,-6.8543053
8.207268,12.429832
1.1500592,-5.832143
6.1880994,14.458618
15.576005,1.2329904
-0.42428648,9.508705
15.802272,2.79859
1.8582646,11.556574
10.078619,-7.2366285
14.311064,9.041809
14.9050045,3.676948
1.6162728,-2.2311628
11.835917,13.48558
0.07019648,7.1830735
12.045727,-3.6872432
11.562939,-4.882405
0.15598468,-3.3430245
1.8524337,-2.2971506
12.678545,7.710994
11.581517,-4.793733
12.574349,5.1135473
6.019148,11.365689
9.470334,-7.3532305
14.438971,10.622627
1.1364408,-5.8360233
15.1887865,9.640601
14.184514,8.774376
-0.17014872,4.4476504
12.523834,-2.3411207
0.73946613,-2.4450068
10.500103,-2.6791687
14.029643,2.8678918
11.741953,10.994394
12.458833,11.278032
15.079688,1.1048527
0.43353707,-1.6919501
1.8941687,8.7753525
2.9481316,10.254722
15.282938,9.626236
14.746234,-2.4073179
14.247257,-2.581386
5.321714,14.248888
15.280448,5.012417
3.6013026,11.998566
0.29998654,-2.5232265
10.984613,-6.6402707
15.3816185,4.404352
12.254093,11.099935
7.1086593,13.130741
4.8727765,11.115626
12.285943,7.5881786
9.974567,-6.911578
8.525807,14.771745
15.546787,4.7431407
14.21432,-1.907606
10.818041,13.460122
8.999766,-6.740934
-0.60264355,0.13032518
12.092309,-2.8006928
1.1516768,9.578427
0.07974844,7.2980294
-0.91444916,4.3177786
0.41735435,9.762248
8.790329,13.553781
7.1152196,12.082174
0.45140383,4.665546
1.4969559,-0.7883586
12.237101,7.0116014
4.9939413,13.908834
8.766113,-4.828651
4.1389265,13.93503
0.45952094,10.459268
1.0533183,-5.3084145
9.618074,15.222533
12.4159975,-0.36738685
1.7178348,12.47904
12.037471,-6.4712405
7.6021643,13.508789
4.0201406,12.749166
0.56098336,0.5656734
11.506712,13.394381
13.637143,2.9813755
0.70769465,-0.56548977
3.0788581,12.349012
0.6132984,-0.6667091
-0.4950577,3.4440515
9.736504,10.818026
6.906424,14.91896
11.914776,12.541444
11.790272,11.090712
12.364237,11.776597
0.39395693,7.047521
0.30481493,-3.3773382
14.587768,8.614795
6.9749646,14.655956
0.8000637,-2.4616666
13.95446,5.2343397
10.561548,15.009388
9.13663,12.613591
5.8990455,9.5398655
1.5118697,-2.2819202
2.8261492,13.315717
5.5901356,12.634469
15.00881,-1.2523371
-1.1832656,6.259219
13.202696,-6.018107
15.675756,4.967941
1.4796164,-0.84411097
15.182256,-2.1151805
3.4655843,9.615987
13.640351,10.006978
13.21642,7.3833833
14.863188,2.3774064
15.006493,7.5276546
13.215176,-1.1533461
1.0196843,0.4697911
0.48045456,-1.7244858
8.335411,13.999781
10.290209,12.1212435
-1.031478,6.311891
0.3541023,5.088891
0.26805714,2.5162196
0.07964524,10.351211
3.6307054,13.699196
13.814187,3.0368562
13.792349,11.395471
13.051683,2.5300617
11.857984,-7.2544203
4.4888964,12.24121
10.116531,14.868482
12.110651,-4.5629644
7.786848,14.369061
15.472026,9.149242
15.269109,5.3897367
-0.028565282,9.554832
13.165743,12.902777
8.642122,-6.3035626
13.516379,9.087418
3.0949552,13.931066
14.288649,4.8494606
11.417719,2.8049066
12.728115,1.3299818
13.37464,-5.2079554
9.642871,13.198969
13.663039,7.3538566
0.16135977,10.655336
0.15942143,4.3416634
13.052629,8.111992
1.207531,-5.984121
0.85388327,12.078394
1.9457155,12.7193
15.360332,5.027164
14.588583,7.4260707
12.676583,13.040317
10.02448,-7.1531053
4.1880836,10.041886
13.666195,4.3576193
0.8178001,-0.30453902
13.190852,-5.6255813
11.477683,-4.95596
13.008345,4.649952
13.759385,7.5992537
-0.40674657,8.400989
9.316137,-4.686118
13.732003,2.5208516
8.726237,11.662339
12.424879,-1.4065554
14.794293,6.235814
1.2754929,8.807941
14.129904,2.6737924
14.907228,0.45195493
14.8804455,10.215843
0.31004202,9.016968
12.479153,7.0110035
10.206584,8.342081
5.4272857,12.346907
13.866367,3.5726895
1.1027942,-5.0165825
13.7059555,-4.2270293
8.546668,12.189958
3.3349342,10.396364
8.036458,14.910899
1.9092437,-3.3207378
5.2344503,12.350288
1.6543986,9.516247
14.326823,7.009286
0.564288,0.37769243
10.376725,-7.3562427
14.150997,-3.9968095
6.578289,12.475582
14.695705,0.48041543
-0.8851234,6.7679443
13.084481,0.08723841
14.1355505,7.833003
11.609406,-5.3111773
9.414453,-7.2094126
6.5074763,12.766599
-0.11580316,10.345974
15.074604,0.9469919
0.62462723,3.789479
14.056079,8.275711
-0.7474389,5.6395574
10.394097,10.168456
13.1236105,-6.1186004
2.3956468,-7.5104103
2.3930466,11.878455
9.148807,12.312051
9.648057,12.813261
13.49696,7.3493786
9.807573,-5.3247643
1.2643027,-2.1608286
11.812654,-7.072198
15.081929,9.879947
14.106505,0.41440696
14.887932,8.2705765
8.96763,13.471371
12.0617075,13.229429
15.141774,9.5523615
0.50562584,-1.697506
13.342299,-4.1059494
12.929062,-4.978746
3.7950873,10.122654
13.175055,-0.60965174
0.6632298,9.4242115
9.014078,-5.452016
12.865441,-2.5294502
12.798735,5.3316064
1.1829674,-0.783038
12.545574,-3.8496618
12.816231,8.183407
12.708295,-1.2902313
11.145624,-4.511932
10.659786,14.235781
0.88626117,-4.5226374
9.478252,15.183146
5.4000907,14.613306
15.695215,4.3377886
14.30406,6.970969
1.5445235,8.938266
15.379979,8.967529
-0.7073701,4.572083
12.515101,1.4513144
14.867627,7.480534
1.3817825,10.989121
0.6325017,4.581298
6.4077997,13.230982
7.961329,11.601251
1.327162,-1.4923568
6.819512,13.247878
14.462402,3.5981195
16.130457,2.5904949
13.165717,9.75164
0.08499021,10.556883
7.6232824,13.6691
12.167786,-2.601523
2.0286763,12.475481
0.3377378,9.405337
3.7001872,13.792026
13.326835,9.646823
10.738315,-4.2856903
15.214511,7.8621726
13.112213,-1.1833566
0.025618456,7.1967297
6.8433747,13.892331
13.81162,2.4902205
4.4202504,11.094191
0.3680669,3.4603562
14.5381565,1.3378177
-0.288378,0.28617498
-6.3984647,4.0958996
-0.22230782,4.3563843
10.0108185,13.509286
11.6440525,1.621952
12.093577,8.41712
12.714383,11.963721
12.572809,-1.2680095
1.0041331,11.6094
3.7381842,10.1051655
12.151747,-3.3128014
6.9553556,12.142495
1.3089824,6.7055407
10.994256,-5.824287
11.472402,-6.6478896
0.8354261,4.28436
15.942783,1.0495737
14.337201,4.8500395
-0.7088087,6.723236
5.0429215,9.444524
14.5143385,5.0958195
-0.3694203,-3.4452345
2.09441,10.62306
11.595277,11.695036
6.3653803,10.794607
13.239845,-4.8691406
0.70707566,2.3216743
4.5393767,10.055926
1.7459582,-7.011869
15.6249275,9.088132
0.08686442,-2.5939312
9.067056,15.295494
2.154979,11.562218
12.319218,3.2344093
14.549645,0.21995567
0.848177,-2.4509027
13.753311,-4.500805
12.705733,12.686981
12.301263,8.725983
0.9400146,12.223978
2.3378797,10.5633745
1.746829,-1.9195552
14.47902,7.558683
14.987474,0.22738892
14.48717,7.509122
11.372145,2.5742884
16.146431,3.9963439
2.8104045,12.725527
11.628388,-6.229151
12.391418,-7.0835056
13.557419,5.8044124
13.858211,2.539097
12.244971,2.8039403
15.59156,3.901738
14.603943,8.899387
8.785831,-4.8159404
-0.1657217,4.1627827
0.11650048,10.685353
14.532294,-2.0673656
8.775013,13.5629425
0.39754063,2.454143
5.841779,14.839468
1.8229958,-4.1888695
15.775315,5.354718
4.74118,14.358778
-0.50731856,-0.68277967
2.236083,8.160794
14.214325,-1.1280569
13.44043,0.43472883
2.5534291,10.536848
8.068548,14.079016
14.782945,7.5787606
11.046887,7.515225
11.551295,10.702344
9.432368,15.493874
8.950671,14.394653
14.035603,-4.7563105
0.9082909,-2.7596624
11.212704,10.73088
13.400738,-5.857137
-1.1071404,6.261478
11.66784,9.4065485
10.55364,13.649546
0.773562,9.544975
6.3439474,14.1305485
12.278754,12.984154
11.371624,-3.7896917
-0.5646445,6.841386
12.735299,-2.496011
